account_id,month,delinquency_bucket,balance
ACCT00573,4,Current,12280.14
ACCT00574,4,Current,7326.72
ACCT00575,4,Current,8690.79
ACCT00576,4,Current,9677.55
ACCT00577,4,Current,10873.86
ACCT00578,4,Current,1743.79
ACCT00579,4,Current,11882.87
ACCT00580,4,Current,453.06
ACCT00581,4,Current,10468.14
ACCT00582,4,Current,1286.18
ACCT00583,4,Current,2568.99
ACCT00584,4,90DPD,221.01
ACCT00585,4,Current,6753.47
ACCT00586,4,Current,5019.67
ACCT00587,4,Current,2728.19
ACCT00588,4,Current,5876.04
ACCT00589,4,Current,5661.76
ACCT00590,4,Current,9785.37
ACCT00591,4,Current,9855.07
ACCT00592,4,Current,7489.31
ACCT00593,4,Current,2002.28
ACCT00594,4,Current,4184.27
ACCT00595,4,Current,12846.69
ACCT00596,4,Current,1288.53
ACCT00597,4,Current,4807.85
ACCT00598,4,ChargeOff,14149.07
ACCT00599,4,Current,12338.11
ACCT00600,4,60DPD,4787.89
ACCT00601,4,Current,9954.27
ACCT00602,4,Current,5912.36
ACCT00603,4,Current,9698.26
ACCT00604,4,ChargeOff,601.64
ACCT00605,4,Current,1719.0
ACCT00606,4,Current,7764.22
ACCT00607,4,Current,2849.75
ACCT00608,4,Current,7726.42
ACCT00609,4,Current,4792.01
ACCT00610,4,Current,12695.19
ACCT00611,4,Current,10713.8
ACCT00612,4,90DPD,6431.95
ACCT00613,4,Current,7930.69
ACCT00614,4,Current,3221.63
ACCT00615,4,Current,6519.71
ACCT00616,4,Current,3205.1
ACCT00617,4,Current,9838.67
ACCT00618,4,Current,10965.75
ACCT00619,4,Current,10587.77
ACCT00620,4,Current,11072.54
ACCT00621,4,Current,10748.38
ACCT00622,4,ChargeOff,3579.38
ACCT00623,4,Current,10549.83
ACCT00624,4,30DPD,7335.89
ACCT00625,4,60DPD,5119.46
ACCT00626,4,Current,6767.28
ACCT00627,4,Current,4702.21
ACCT00628,4,Current,3676.52
ACCT00629,4,Current,3397.08
ACCT00630,4,Current,1090.61
ACCT00631,4,Current,5892.09
ACCT00632,4,Current,12688.47
ACCT00633,4,Current,8456.43
ACCT00634,4,Current,7707.39
ACCT00635,4,Current,5916.36
ACCT00636,4,Current,5470.9
ACCT00637,4,Current,2827.14
ACCT00638,4,Current,11441.58
ACCT00639,4,30DPD,2419.34
ACCT00640,4,90DPD,9479.59
ACCT00641,4,Current,9900.87
ACCT00642,4,Current,7131.7
ACCT00643,4,Current,11239.64
ACCT00644,4,60DPD,3700.49
ACCT00645,4,60DPD,9152.75
ACCT00646,4,Current,8706.55
ACCT00647,4,Current,10141.6
ACCT00648,4,Current,8009.7
ACCT00649,4,Current,11281.63
ACCT00650,4,Current,13272.58
ACCT00651,4,Current,5976.33
ACCT00652,4,Current,10526.76
ACCT00653,4,90DPD,8957.2
ACCT00654,4,Current,6247.24
ACCT00655,4,Current,12730.07
ACCT00656,4,Current,4949.96
ACCT00657,4,Current,8192.53
ACCT00658,4,90DPD,1611.68
ACCT00659,4,Current,2661.39
ACCT00660,4,Current,11547.23
ACCT00661,4,Current,5563.42
ACCT00662,4,Current,5594.96
ACCT00663,4,Current,3209.73
ACCT00664,4,Current,6701.41
ACCT00665,4,30DPD,11023.81
ACCT00666,4,Current,10934.59
ACCT00667,4,ChargeOff,1237.69
ACCT00668,4,Current,7998.48
ACCT00669,4,Current,5042.62
ACCT00670,4,Current,8703.46
ACCT00671,4,30DPD,4684.42
ACCT00672,4,ChargeOff,6099.94
ACCT00673,4,Current,6552.01
ACCT00674,4,Current,8717.59
ACCT00675,4,Current,6962.92
ACCT00676,4,Current,5166.12
ACCT00677,4,Current,10046.4
ACCT00678,4,Current,9324.51
ACCT00679,4,Current,4144.75
ACCT00680,4,Current,8862.11
ACCT00681,4,Current,10354.67
ACCT00682,4,Current,1906.14
ACCT00683,4,30DPD,9168.79
ACCT00684,4,Current,3881.74
ACCT00685,4,Current,10259.71
ACCT00686,4,Current,2915.57
ACCT00687,4,Current,9599.68
ACCT00688,4,30DPD,3772.69
ACCT00689,4,30DPD,6133.71
ACCT00690,4,Current,11562.27
ACCT00691,4,Current,5957.12
ACCT00692,4,Current,13079.65
ACCT00693,4,Current,14063.03
ACCT00694,4,30DPD,12164.84
ACCT00695,4,30DPD,2329.34
ACCT00696,4,Current,12173.72
ACCT00697,4,Current,499.06
ACCT00698,4,Current,5276.73
ACCT00699,4,Current,10960.3
ACCT00700,4,Current,10621.6
ACCT00701,4,Current,7192.62
ACCT00702,4,90DPD,5385.09
ACCT00703,4,Current,12387.43
ACCT00704,4,Current,8372.26
ACCT00705,4,Current,5348.99
ACCT00706,4,Current,9935.21
ACCT00707,4,Current,2811.31
ACCT00708,4,Current,2454.86
ACCT00709,4,Current,8617.58
ACCT00710,4,ChargeOff,14585.52
ACCT00711,4,Current,2582.81
ACCT00712,4,Current,3899.07
ACCT00713,4,Current,1949.74
ACCT00714,4,60DPD,8831.75
ACCT00715,4,Current,2629.43
ACCT00716,4,Current,6223.35
ACCT00717,4,Current,14166.28
ACCT00718,4,Current,347.28
ACCT00719,4,Current,9101.06
ACCT00720,4,Current,5896.85
ACCT00721,4,Current,9917.31
ACCT00722,4,Current,4119.8
ACCT00723,4,Current,6269.85
ACCT00724,4,Current,2808.79
ACCT00725,4,Current,11346.34
ACCT00726,4,Current,10448.36
ACCT00727,4,Current,2118.49
ACCT00728,4,Current,5865.34
ACCT00729,4,Current,10335.79
ACCT00730,4,Current,195.44
ACCT00731,4,Current,3097.74
ACCT00732,4,Current,9152.63
ACCT00733,4,Current,4607.67
ACCT00734,4,Current,3398.15
ACCT00735,4,Current,6357.17
ACCT00736,4,Current,2324.82
ACCT00737,4,Current,6147.05
ACCT00738,4,Current,9526.49
ACCT00739,4,Current,8238.45
ACCT00740,4,Current,1565.16
ACCT00741,4,Current,10389.23
ACCT00742,4,Current,2331.13
ACCT00743,4,Current,10226.85
ACCT00744,4,Current,5038.31
ACCT00745,4,Current,10558.95
ACCT00746,4,60DPD,2961.07
ACCT00747,4,Current,2160.39
ACCT00748,4,Current,7265.21
ACCT00749,4,Current,625.53
ACCT00750,4,Current,2704.36
ACCT00751,4,Current,8456.85
ACCT00752,4,Current,10951.58
ACCT00753,4,Current,1186.31
ACCT00754,4,Current,11893.41
ACCT00755,4,Current,9533.59
ACCT00756,4,Current,8865.24
ACCT00757,4,Current,7330.85
ACCT00758,4,Current,8514.66
ACCT00759,4,Current,6378.12
ACCT00760,4,Current,8511.6
ACCT00761,4,Current,10526.87
ACCT00762,4,30DPD,1318.27
ACCT00763,4,Current,4079.48
ACCT00764,4,ChargeOff,1127.35
ACCT00765,4,Current,10974.48
ACCT00766,4,60DPD,6121.66
ACCT00767,4,Current,8578.83
ACCT00768,4,Current,10485.43
ACCT00769,4,Current,11818.59
ACCT00770,4,Current,2548.31
ACCT00771,4,Current,11554.64
ACCT00772,4,Current,11445.42
ACCT00773,4,Current,771.78
ACCT00774,4,Current,9363.57
ACCT00775,4,Current,4614.66
ACCT00776,4,Current,9310.78
ACCT00777,4,Current,6235.71
ACCT00778,4,Current,3372.82
ACCT00779,4,Current,1788.54
ACCT00780,4,Current,1588.46
ACCT00781,4,30DPD,1266.33
ACCT00782,4,Current,8635.91
ACCT00783,4,Current,5420.45
ACCT00784,4,ChargeOff,3406.17
ACCT00785,4,Current,8695.91
ACCT00786,4,Current,8472.67
ACCT00787,4,Current,6436.4
ACCT00788,4,Current,9428.95
ACCT00789,4,Current,4895.41
ACCT00790,4,Current,10992.65
ACCT00791,4,Current,1341.32
ACCT00792,4,Current,8758.31
ACCT00793,4,Current,13784.52
ACCT00794,4,Current,11665.12
ACCT00795,4,Current,7545.6
ACCT00796,4,Current,10408.14
ACCT00797,4,Current,4748.49
ACCT00798,4,Current,9189.57
ACCT00799,4,Current,11130.01
ACCT00800,4,Current,12155.84
ACCT00801,4,Current,7465.99
ACCT00802,4,Current,992.99
ACCT00803,4,Current,6055.36
ACCT00804,4,Current,1737.2
ACCT00805,4,Current,3424.29
ACCT00806,4,Current,4780.14
ACCT00807,4,Current,7571.75
ACCT00808,4,Current,2814.0
ACCT00809,4,ChargeOff,2653.14
ACCT00810,4,Current,692.81
ACCT00811,4,Current,11191.6
ACCT00812,4,ChargeOff,10463.88
ACCT00813,4,Current,745.4
ACCT00814,4,Current,466.97
ACCT00815,4,Current,5799.39
ACCT00816,4,Current,3393.27
ACCT00817,4,Current,7506.41
ACCT00818,4,Current,4683.53
ACCT00819,4,Current,14086.11
ACCT00820,4,Current,3733.51
ACCT00821,4,Current,10653.17
ACCT00822,4,Current,933.52
ACCT00823,4,Current,13723.25
ACCT00824,4,Current,10897.11
ACCT00825,4,Current,9815.3
ACCT00826,4,30DPD,6364.21
ACCT00827,4,Current,2880.09
ACCT00828,4,Current,12284.21
ACCT00829,4,Current,9498.6
ACCT00830,4,60DPD,2593.97
ACCT00831,4,Current,6536.56
ACCT00832,4,Current,6445.63
ACCT00833,4,Current,9845.41
ACCT00834,4,Current,7575.96
ACCT00835,4,Current,7358.81
ACCT00836,4,Current,8442.21
ACCT00837,4,60DPD,3801.11
ACCT00838,4,Current,4362.65
ACCT00839,4,30DPD,761.83
ACCT00840,4,Current,10653.72
ACCT00841,4,Current,7399.04
ACCT00842,4,Current,6205.94
ACCT00843,4,Current,3182.09
ACCT00844,4,Current,3031.72
ACCT00845,4,Current,9227.34
ACCT00846,4,Current,3441.46
ACCT00847,4,Current,1008.35
ACCT00848,4,Current,10793.59
ACCT00849,4,Current,4993.34
ACCT00850,4,Current,4388.29
ACCT00851,4,Current,5286.56
ACCT00852,4,Current,12532.87
ACCT00853,4,90DPD,3274.07
ACCT00854,4,Current,10653.5
ACCT00855,4,Current,11751.9
ACCT00856,4,Current,11121.0
ACCT00857,4,Current,4758.12
ACCT00858,4,Current,8378.23
ACCT00859,4,Current,5981.37
ACCT00860,4,Current,5399.0
ACCT00861,4,Current,8808.13
ACCT00862,4,Current,4285.32
ACCT00863,4,30DPD,1664.46
ACCT00864,4,60DPD,6105.6
ACCT00865,4,Current,1703.66
ACCT00866,4,Current,5584.27
ACCT00867,4,Current,6670.8
ACCT00868,4,Current,12821.77
ACCT00869,4,30DPD,577.93
ACCT00870,4,Current,8797.02
ACCT00871,4,Current,5000.52
ACCT00872,4,90DPD,375.25
ACCT00873,4,Current,3979.45
ACCT00874,4,Current,1697.78
ACCT00875,4,Current,3374.11
ACCT00876,4,Current,3701.22
ACCT00877,4,Current,4620.3
ACCT00878,4,Current,7416.41
ACCT00879,4,Current,186.55
ACCT00880,4,Current,1990.41
ACCT00881,4,30DPD,1573.8
ACCT00882,4,ChargeOff,8807.6
ACCT00883,4,Current,4666.08
ACCT00884,4,Current,7333.25
ACCT00885,4,Current,3076.09
ACCT00886,4,Current,521.62
ACCT00887,4,Current,11811.71
ACCT00888,4,60DPD,1805.61
ACCT00889,4,Current,1864.43
ACCT00890,4,Current,1904.95
ACCT00891,4,30DPD,13196.51
ACCT00892,4,Current,8130.11
ACCT00893,4,Current,8788.25
ACCT00894,4,Current,10471.69
ACCT00895,4,Current,1012.18
ACCT00896,4,Current,13025.72
ACCT00897,4,Current,2469.23
ACCT00898,4,Current,8115.22
ACCT00899,4,Current,5787.88
ACCT00900,4,Current,5122.24
ACCT00901,4,Current,12712.47
ACCT00902,4,Current,2124.57
ACCT00903,4,Current,13836.76
ACCT00904,4,Current,4279.21
ACCT00905,4,Current,8358.99
ACCT00906,4,Current,11178.87
ACCT00907,4,Current,1042.85
ACCT00908,4,Current,11948.63
ACCT00909,4,Current,8149.67
ACCT00910,4,Current,9325.61
ACCT00911,4,Current,2366.4
ACCT00912,4,Current,7287.88
ACCT00913,4,ChargeOff,8794.7
ACCT00914,4,ChargeOff,6952.46
ACCT00915,4,60DPD,2361.36
ACCT00916,4,Current,3091.03
ACCT00917,4,30DPD,11006.09
ACCT00918,4,Current,531.46
ACCT00919,4,Current,10159.11
ACCT00920,4,Current,12362.05
ACCT00921,4,Current,278.53
ACCT00922,4,Current,2098.53
ACCT00923,4,Current,9339.84
ACCT00924,4,Current,819.29
ACCT00925,4,Current,7430.65
ACCT00926,4,Current,8674.23
ACCT00927,4,Current,7407.01
ACCT00928,4,Current,3940.46
ACCT00929,4,Current,9151.43
ACCT00930,4,Current,7799.92
ACCT00931,4,Current,3047.06
ACCT00932,4,Current,7229.78
ACCT00933,4,Current,11266.9
ACCT00934,4,Current,7905.65
ACCT00935,4,Current,5822.83
ACCT00936,4,Current,4021.55
ACCT00937,4,Current,1291.4
ACCT00938,4,Current,3447.95
ACCT00939,4,Current,356.26
ACCT00940,4,Current,13123.97
ACCT00941,4,Current,3751.52
ACCT00942,4,Current,9464.28
ACCT00943,4,Current,2345.17
ACCT00944,4,Current,3545.02
ACCT00945,4,30DPD,5723.03
ACCT00946,4,Current,4372.21
ACCT00947,4,Current,11705.32
ACCT00948,4,Current,11180.05
ACCT00949,4,Current,11020.4
ACCT00950,4,60DPD,1888.25
ACCT00951,4,Current,9653.77
ACCT00952,4,Current,1936.91
ACCT00953,4,Current,11403.86
ACCT00954,4,90DPD,6315.71
ACCT00955,4,Current,3368.93
ACCT00956,4,Current,2096.52
ACCT00957,4,Current,292.85
ACCT00958,4,Current,3366.78
ACCT00959,4,30DPD,9016.2
ACCT00960,4,Current,9637.54
ACCT00961,4,Current,11522.81
ACCT00962,4,30DPD,1289.66
ACCT00963,4,Current,7241.33
ACCT00964,4,Current,3942.55
ACCT00965,4,Current,6030.5
ACCT00966,4,Current,4404.67
ACCT00967,4,Current,3657.66
ACCT00968,4,Current,6861.28
ACCT00969,4,Current,2555.21
ACCT00970,4,Current,5755.51
ACCT00971,4,Current,9941.21
ACCT00972,4,Current,1865.93
ACCT00973,4,Current,13447.03
ACCT00974,4,Current,5210.8
ACCT00975,4,Current,10616.46
ACCT00976,4,Current,8695.25
ACCT00977,4,Current,10409.65
ACCT00978,4,Current,9797.6
ACCT00979,4,Current,10888.25
ACCT00980,4,ChargeOff,9281.36
ACCT00981,4,Current,3565.58
ACCT00982,4,Current,1597.88
ACCT00983,4,Current,8392.37
ACCT00984,4,Current,1110.96
ACCT00985,4,60DPD,2965.03
ACCT00986,4,Current,918.35
ACCT00987,4,Current,5875.46
ACCT00988,4,Current,2449.6
ACCT00989,4,Current,8034.19
ACCT00990,4,Current,8712.73
ACCT00991,4,Current,11935.99
ACCT00992,4,Current,3364.67
ACCT00993,4,Current,7234.99
ACCT00994,4,Current,6615.77
ACCT00995,4,Current,5982.14
ACCT00996,4,60DPD,7397.54
ACCT00997,4,Current,2651.87
ACCT00998,4,ChargeOff,14692.8
ACCT00999,4,Current,1599.84
ACCT01000,4,Current,13188.93
ACCT01001,4,Current,8283.4
ACCT01002,4,Current,2942.61
ACCT01003,4,Current,10584.28
ACCT01004,4,Current,998.38
ACCT01005,4,30DPD,11289.65
ACCT01006,4,90DPD,8319.99
ACCT01007,4,Current,1527.82
ACCT01008,4,Current,1232.41
ACCT01009,4,Current,9438.25
ACCT01010,4,Current,3782.89
ACCT01011,4,Current,10070.73
ACCT01012,4,Current,10933.39
ACCT01013,4,ChargeOff,9392.98
ACCT01014,4,Current,4146.86
ACCT01015,4,Current,9924.63
ACCT01016,4,Current,11581.4
ACCT01017,4,Current,1426.21
ACCT01018,4,Current,4167.1
ACCT01019,4,Current,3184.9
ACCT01020,4,Current,5347.09
ACCT01021,4,Current,10626.02
ACCT01022,4,ChargeOff,7218.79
ACCT01023,4,Current,7668.1
ACCT01024,4,Current,4014.64
ACCT01025,4,Current,1959.68
ACCT01026,4,Current,3124.52
ACCT01027,4,Current,12338.29
ACCT01028,4,Current,6290.37
ACCT01029,4,Current,5186.47
ACCT01030,4,Current,10439.12
ACCT01031,4,Current,1070.38
ACCT01032,4,Current,3333.45
ACCT01033,4,Current,3424.57
ACCT01034,4,Current,11496.72
ACCT01035,4,Current,9725.4
ACCT01036,4,Current,7644.08
ACCT01037,4,Current,209.58
ACCT01038,4,Current,2898.16
ACCT01039,4,30DPD,9175.77
ACCT01040,4,Current,4398.06
ACCT01041,4,Current,13737.58
ACCT01042,4,Current,8830.4
ACCT01043,4,Current,4763.39
ACCT01044,4,Current,8760.45
ACCT01045,4,30DPD,13149.9
ACCT01046,4,Current,5266.54
ACCT01047,4,Current,9735.45
ACCT01048,4,Current,12952.01
ACCT01049,4,Current,3268.96
ACCT01050,4,30DPD,11030.56
ACCT01051,4,Current,1391.67
ACCT01052,4,Current,8984.95
ACCT01053,4,Current,9175.79
ACCT01054,4,Current,8303.16
ACCT01055,4,Current,5058.68
ACCT01056,4,60DPD,8165.67
ACCT01057,4,90DPD,1970.99
ACCT01058,4,Current,2583.29
ACCT01059,4,Current,3939.82
ACCT01060,4,90DPD,7939.48
ACCT01061,4,Current,6094.03
ACCT01062,4,Current,4153.41
ACCT01063,4,30DPD,12218.93
ACCT01064,4,Current,4484.81
ACCT01065,4,Current,6001.97
ACCT01066,4,Current,6518.22
ACCT01067,4,Current,2875.23
ACCT01068,4,Current,8224.37
ACCT01069,4,Current,5506.5
ACCT01070,4,Current,362.59
ACCT01071,4,Current,12843.36
ACCT01072,4,Current,10185.2
ACCT01073,4,Current,9116.95
ACCT01074,4,Current,11181.46
ACCT01075,4,Current,11822.29
ACCT01076,4,Current,4399.06
ACCT01077,4,Current,8119.49
ACCT01078,4,Current,8651.19
ACCT01079,4,Current,3668.67
ACCT01080,4,60DPD,2887.01
ACCT01081,4,Current,1698.72
ACCT01082,4,90DPD,9206.12
ACCT01083,4,Current,10395.68
ACCT01084,4,ChargeOff,11423.6
ACCT01085,4,Current,4151.63
ACCT01086,4,Current,2340.49
ACCT01087,4,Current,4564.25
ACCT01088,4,Current,6850.37
ACCT01089,4,Current,13038.83
ACCT01090,4,30DPD,10955.94
ACCT01091,4,Current,11500.05
ACCT01092,4,Current,10931.84
ACCT01093,4,Current,11195.63
ACCT01094,4,30DPD,5701.9
ACCT01095,4,Current,797.4
ACCT01096,4,Current,1229.18
ACCT01097,4,Current,5248.59
ACCT01098,4,Current,3413.5
ACCT01099,4,Current,2149.04
ACCT01100,4,Current,10092.42
ACCT01101,4,Current,2464.85
ACCT01102,4,Current,13191.28
ACCT01103,4,Current,8642.84
ACCT01104,4,Current,8140.42
ACCT01105,4,Current,7633.36
ACCT01106,4,Current,3969.84
ACCT01107,4,Current,7534.53
ACCT01108,4,ChargeOff,2963.04
ACCT01109,4,30DPD,13671.17
ACCT01110,4,Current,4450.53
ACCT01111,4,Current,3410.92
ACCT01112,4,Current,9429.99
ACCT01113,4,Current,9100.49
ACCT01114,4,ChargeOff,5890.53
ACCT01115,4,Current,7264.68
ACCT01116,4,Current,1927.45
ACCT01117,4,Current,8499.37
ACCT01118,4,Current,3259.46
ACCT01119,4,Current,3136.88
ACCT01120,4,Current,2290.13
ACCT01121,4,Current,4884.3
ACCT01122,4,Current,3936.7
ACCT01123,4,Current,5864.62
ACCT01124,4,Current,2643.08
ACCT01125,4,Current,2681.0
ACCT01126,4,Current,9050.0
ACCT01127,4,Current,1782.01
ACCT01128,4,Current,7309.05
ACCT01129,4,ChargeOff,14170.42
ACCT01130,4,ChargeOff,6516.58
ACCT01131,4,Current,13143.91
ACCT01132,4,Current,1436.71
ACCT01133,4,Current,697.12
ACCT01134,4,Current,10496.0
ACCT01135,4,60DPD,9138.9
ACCT01136,4,Current,11690.84
ACCT01137,4,Current,846.71
ACCT01138,4,Current,10678.71
ACCT01139,4,Current,5465.36
ACCT01140,4,Current,4345.69
ACCT01141,4,Current,2256.48
ACCT01142,4,Current,13010.51
ACCT01143,4,Current,1061.56
ACCT01144,4,Current,9695.82
ACCT01145,4,Current,7948.2
ACCT01146,4,Current,8537.18
ACCT01147,4,Current,10069.23
ACCT01148,4,Current,8784.64
ACCT01149,4,Current,2667.34
ACCT01150,4,Current,196.65
ACCT01151,4,Current,7387.15
ACCT01152,4,Current,4303.34
ACCT01153,4,Current,1887.09
ACCT01154,4,Current,2586.2
ACCT01155,4,90DPD,4143.36
ACCT01156,4,Current,1062.21
ACCT01157,4,Current,989.32
ACCT01158,4,90DPD,12064.28
ACCT01159,4,Current,4974.3
ACCT01160,4,Current,13655.62
ACCT01161,4,Current,10411.0
ACCT01162,4,Current,2339.45
ACCT01163,4,Current,8280.48
ACCT01164,4,Current,7804.77
ACCT01165,4,Current,8182.69
ACCT01166,4,Current,1318.81
ACCT01167,4,Current,3024.09
ACCT01168,4,Current,1091.6
ACCT01169,4,Current,7088.3
ACCT01170,4,Current,14583.11
ACCT01171,4,Current,8161.03
ACCT01172,4,Current,9877.81
ACCT01173,4,Current,12381.27
ACCT01174,4,60DPD,8296.73
ACCT01175,4,Current,676.93
ACCT01176,4,Current,10896.32
ACCT01177,4,30DPD,4694.02
ACCT01178,4,Current,229.57
ACCT01179,4,Current,5367.39
ACCT01180,4,Current,11088.14
ACCT01181,4,Current,3858.83
ACCT01182,4,30DPD,6427.12
ACCT01183,4,Current,2296.88
ACCT01184,4,Current,1007.51
ACCT01185,4,Current,1072.31
ACCT01186,4,Current,11342.47
ACCT01187,4,ChargeOff,12988.3
ACCT01188,4,Current,1921.58
ACCT01189,4,Current,4268.56
ACCT01190,4,Current,2910.72
ACCT01191,4,Current,530.85
ACCT01192,4,30DPD,7785.48
ACCT01193,4,ChargeOff,9247.54
ACCT01194,4,Current,7732.09
ACCT01195,4,Current,4781.25
ACCT01196,4,Current,7844.23
ACCT01197,4,Current,1257.95
ACCT01198,4,90DPD,2019.64
ACCT01199,4,Current,11208.28
ACCT01200,4,Current,9249.05
ACCT01201,4,Current,12547.74
ACCT01202,4,Current,11335.89
ACCT01203,4,Current,8578.77
ACCT01204,4,Current,11279.56
ACCT01205,4,60DPD,4829.74
ACCT01206,4,90DPD,221.85
ACCT01207,4,Current,1039.41
ACCT01208,4,Current,1329.8
ACCT01209,4,Current,1494.13
ACCT01210,4,30DPD,4413.69
ACCT01211,4,Current,9188.86
ACCT01212,4,Current,9867.76
ACCT01213,4,Current,9069.08
ACCT01214,4,Current,1934.41
ACCT01215,4,Current,7702.33
ACCT01216,4,Current,4643.12
ACCT01217,4,30DPD,323.46
ACCT01218,4,30DPD,4033.84
ACCT01219,4,Current,3743.56
ACCT01220,4,Current,3728.92
ACCT01221,4,Current,10664.02
ACCT01222,4,Current,10200.71
ACCT01223,4,Current,9228.75
ACCT01224,4,30DPD,1464.92
ACCT01225,4,Current,11025.81
ACCT01226,4,Current,7507.6
ACCT01227,4,Current,2223.59
ACCT01228,4,Current,10141.26
ACCT01229,4,Current,6162.27
ACCT01230,4,Current,5455.08
ACCT01231,4,Current,1432.28
ACCT01232,4,Current,7763.09
ACCT01233,4,Current,1808.38
ACCT01234,4,30DPD,2253.38
ACCT01235,4,Current,1820.01
ACCT01236,4,Current,12548.74
ACCT01237,4,Current,3943.22
ACCT01238,4,Current,4897.92
ACCT01239,4,Current,4091.2
ACCT01240,4,Current,10772.77
ACCT01241,4,60DPD,7712.33
ACCT01242,4,Current,11818.07
ACCT01243,4,Current,3829.8
ACCT01244,4,Current,1869.44
ACCT01245,4,Current,7516.96
ACCT01246,4,60DPD,4147.81
ACCT01247,4,Current,10270.28
ACCT01248,4,Current,10544.32
ACCT01249,4,Current,5312.72
ACCT01250,4,Current,11582.12
ACCT01251,4,60DPD,6012.12
ACCT01252,4,Current,4014.07
ACCT01253,4,Current,6290.28
ACCT01254,4,Current,696.92
ACCT01255,4,Current,10643.09
ACCT01256,4,Current,1870.33
ACCT01257,4,Current,3601.49
ACCT01258,4,Current,6259.78
ACCT01259,4,ChargeOff,836.03
ACCT01260,4,Current,1003.68
ACCT01261,4,Current,10061.03
ACCT01262,4,Current,1195.25
ACCT01263,4,Current,6240.58
ACCT01264,4,30DPD,4762.29
ACCT01265,4,Current,3384.49
ACCT01266,4,Current,2573.67
ACCT01267,4,ChargeOff,10307.24
ACCT01268,4,Current,11057.32
ACCT01269,4,Current,1927.29
ACCT01270,4,90DPD,13013.99
ACCT01271,4,Current,6679.3
ACCT01272,4,Current,9845.32
ACCT01273,4,Current,8882.36
ACCT01274,4,Current,7343.58
ACCT01275,4,60DPD,10884.93
ACCT01276,4,Current,6762.95
ACCT01277,4,Current,6487.88
ACCT01278,4,Current,4857.86
ACCT01279,4,Current,1536.71
ACCT01280,4,Current,8162.01
ACCT01281,4,Current,664.84
ACCT01282,4,Current,3848.42
ACCT01283,4,Current,1519.85
ACCT01284,4,Current,2315.01
ACCT01285,4,Current,8021.67
ACCT01286,4,Current,9764.33
ACCT01287,4,Current,5498.94
ACCT01288,4,Current,1404.56
ACCT01289,4,Current,5304.32
ACCT01290,4,Current,4758.63
ACCT01291,4,Current,9571.93
ACCT01292,4,Current,7283.47
ACCT01293,4,Current,6677.56
ACCT01294,4,Current,6180.93
ACCT01295,4,Current,13732.44
ACCT01296,4,Current,8870.7
ACCT01297,4,Current,6280.11
ACCT01298,4,Current,6859.97
ACCT01299,4,Current,486.99
ACCT01300,4,Current,12454.92
ACCT01301,4,Current,4655.34
ACCT01302,4,90DPD,3677.85
ACCT01303,4,Current,15381.1
ACCT01304,4,Current,9809.82
ACCT01305,4,Current,668.85
ACCT01306,4,Current,1152.04
ACCT01307,4,Current,496.86
ACCT01308,4,Current,7956.28
ACCT01309,4,ChargeOff,1180.37
ACCT01310,4,Current,10188.61
ACCT01311,4,Current,10998.94
ACCT01312,4,Current,5791.24
ACCT01313,4,Current,8369.74
ACCT01314,4,Current,4315.21
ACCT01315,4,Current,1016.97
ACCT01316,4,Current,9443.69
ACCT01317,4,30DPD,1686.28
ACCT01318,4,Current,1390.03
ACCT01319,4,Current,4663.03
ACCT01320,4,Current,289.36
ACCT01321,4,Current,5356.78
ACCT01322,4,Current,8965.26
ACCT01323,4,Current,9278.82
ACCT01324,4,Current,7557.54
ACCT01325,4,Current,10507.6
ACCT01326,4,Current,4873.17
ACCT01327,4,Current,12695.66
ACCT01328,4,Current,7866.69
ACCT01329,4,Current,3292.71
ACCT01330,4,30DPD,12067.38
ACCT01331,4,Current,4086.72
ACCT01332,4,30DPD,460.32
ACCT01333,4,Current,3002.3
ACCT01334,4,90DPD,5228.97
ACCT01335,4,Current,4082.41
ACCT01336,4,Current,6535.43
ACCT01337,4,Current,12629.68
ACCT01338,4,90DPD,4347.88
ACCT01339,4,Current,5743.03
ACCT01340,4,Current,3920.86
ACCT01341,4,Current,10992.4
ACCT01342,4,Current,2400.82
ACCT01343,4,60DPD,1521.27
ACCT01344,4,ChargeOff,7644.33
ACCT01345,4,Current,9133.26
ACCT01346,4,Current,11250.7
ACCT01347,4,30DPD,7465.56
ACCT01348,4,Current,9744.16
ACCT01349,4,Current,4450.68
ACCT01350,4,Current,545.98
ACCT01351,4,Current,1745.32
ACCT01352,4,Current,694.89
ACCT01353,4,Current,4904.0
ACCT01354,4,Current,6895.88
ACCT01355,4,Current,4604.19
ACCT01356,4,90DPD,8020.12
ACCT01357,4,Current,6867.72
ACCT01358,4,Current,8227.57
ACCT01359,4,Current,9962.86
ACCT01360,4,Current,4078.52
ACCT01361,4,Current,4263.83
ACCT01362,4,Current,8630.17
ACCT01363,4,Current,8572.65
ACCT01364,4,60DPD,3796.58
ACCT01365,4,Current,4841.05
ACCT01366,4,Current,9364.26
ACCT01367,4,Current,7174.67
ACCT01368,4,Current,1805.84
ACCT01369,4,Current,5015.58
ACCT01370,4,Current,12308.02
ACCT01371,4,90DPD,685.95
ACCT01372,4,Current,10923.74
ACCT01373,4,30DPD,2104.26
ACCT01374,4,90DPD,5688.65
ACCT01375,4,Current,5848.5
ACCT01376,4,Current,295.68
ACCT01377,4,Current,11582.65
ACCT01378,4,Current,6368.72
ACCT01379,4,Current,14505.39
